country_iso3;cfr;IMO;registration_number;external_marking;ship_name;ircs;mmsi;loa;type;mt_activated;comment
GRC;GRC000015830;8694596;Ν1020;ΝΘ1020;ΑΓΙΟΣ ΝΕΚΤΑΡΙΟΣ;SY5328;240314000;33.2;>25m;false ;MMSI from ORBIS
GRC;GRC000560533;8788050;Ν329;ΝΚ329;ΜΑΡΙΟΣ Α;SY5892;240338000;33.5;>25m;false ;
GRC;GRC000003154;8532061;Ν432;ΝΧ432;ΜΑΡΙΑ;SY5942;240426000;26.7;>25m;false ;MMSI from ORBIS
GRC;GRC000163048;8697249;Ν49;ΝΡ49;ΣΤΥΛΙΑΝΟΣ-ΚΑΤΕΡΙΝΑ;SY5291;240429000;31.9;>25m;false ;MMSI from ORBIS
GRC;GRC000003161;8690564;Ν9237;ΝΠ9237;ΜΠΑΡΜΠΑΝΙΚΟΛΑΣ;SY6744;240430000;34;>25m;false ;
GRC;GRC000022553;8694584;Ν1031;ΝΘ1031;ΜΕΓΑΛΟΧΑΡΗ;SY6741;240440000;33.18;>25m;false ;MMSI from ORBIS
GRC;GRC000533646;8787159;Ν1111;ΝΘ1111;ΘΕΟΔΟΣΙΟΣ;SV7262;240686000;28.4;>25m;false ;MMSI from ORBIS
GRC;GRC000399565;8690708;Ν737;ΝΒ737;ΦΙΛΙΠΠΟΣ;SY9930;240819000;26;>25m;false ;MMSI from ORBIS
GRC;GRC000042867;8696570;Ν358;ΝΣ358;ΑΠΟΣΤΟΛΟΣ;SVA4311;241045000;28.5;>25m;false ;MMSI from ORBIS
GRC;GRC000006864;8681472;Ν10720;ΝΠ10720;ΛΑΓΟΣ Σ.;SVA4580;241065000;30.7;>25m;false ;MMSI from ORBIS
GRC;GRC000003237;8699716;Ν1258;ΝΘ1258;ΟΥΡΑΝΙΑ Α΄;SVA4730;241091000;27;>25m;false ;MMSI from ORBIS
NLD;NLD199602075;9177698;NLD199602075;YE-38;DRIE GEBROEDERS;PDNM;244012000;40.16;>25m;false ;MMSI from ORBIS
NLD;NLD201801159;9843479;NLD201801159;UK-205;SPES NOVA;PDLR;244013672;32.22;>25m;false ;
NLD;NLD195500528;;NLD195500528;YE-22;OP BETERE TIJDEN;PF3194;244020244;29.35;>25m;false ;
NLD;NLD199401853;9073878;NLD199401853;SCH-63;QUO VADIS;PCJV;244020352;44.14;>25m;false ;
NLD;NLD198300318;8209171;NLD198300318;KW-172;DIRK DIRK;PBBZ;244030073;95.18;>25m;false ;
NLD;NLD200402698;9284166;NLD200402698;KW-36;MARGRIET;PBHR;244030996;40.72;>25m;false ;
NLD;NLD198300725;8215895;NLD198300725;ZZ-4;CHRISTINA;PDKF;244031000;36;>25m;false ;MMSI from ORBIS
NLD;NLD197600541;7605952;NLD197600541;YE-86;CORNELIS;PDPU;244032000;37.06;>25m;false ;MMSI from ORBIS
NLD;NLD199001041;8911970;NLD199001041;BRU-8;MARINUS;PFUE;244035000;40.02;>25m;false ;MMSI from ORBIS
NLD;NLD199802179;9187021;NLD199802179;YE-20;SEMPER CONFIDENS;PIAL;244053000;40.11;>25m;false ;MMSI from ORBIS
NLD;NLD195500883;8589961;NLD195500883;YE-45;OSTREA;PD2062;244060176;36.12;>25m;false ;MMSI from ORBIS
NLD;NLD201740082;9851361;NLD201740082;UK-150;POLAR;PCDZ;244070300;32;>25m;false ;
NLD;NLD200701993;9454345;NLD200701993;ZZ-10;DE VIER GEBROEDERS;PD6475;244070927;42.68;>25m;false ;MMSI from ORBIS
NLD;NLD198100799;8135899;NLD198100799;WR-82;GERDIA;PEHN;244077000;41.38;>25m;false ;
NLD;NLD198900072;8821840;NLD198900072;BRU-23;MATTHEUS;PBLA;244100331;35.17;>25m;false ;MMSI from ORBIS
NLD;GBR000C16214;8205840;GBR000C16214;UK-161;HENDRIK BRANDS;PDGL;244130992;42;>25m;false ;
NLD;NLD201740074;9830276;NLD201740074;UK-46;WILLEKE;PDGN;244140042;41.05;>25m;false ;
NLD;DNK000040071;9568079;DNK000040071;UK-642;BERENDINA;PCIN;244150302;27.12;>25m;false ;
NLD;25181998.00 BEL;8740797;25181998.00 BEL;UK-136;DRAKKAR;PBJS;244150372;37.81;>25m;false ;
NLD;NLD198800017;8816118;NLD198800017;VLI-25;CINDY;PGGM;244179000;40.2;>25m;false ;
NLD;NLD198300869;8925256;NLD198300869;YE-83;SCHELPDIER;PHHW;244212000;35.93;>25m;false ;MMSI from ORBIS
NLD;NLD199301885;9063940;NLD199301885;-22.00 ARM;KLAAS ADRIANA;PFJO;244221000;43.99;>25m;false ;
NLD;NLD192200030;8985098;NLD192200030;BRU-5;DANKBAARHEID;PBAE;244225000;35.32;>25m;false ;MMSI from ORBIS
NLD;NLD200202650;9280249;NLD200202650;YE-161;DINGENIS MARIA;PBHC;244228000;40.66;>25m;false ;MMSI from ORBIS
NLD;NLD200002601;9222053;NLD200002601;ZZ-9;VERTROUWEN;PECT;244250000;41.18;>25m;false ;MMSI from ORBIS
NLD;NLD200002628;9213428;NLD200002628;YE-55;ARNOUT MAGDALENA;PECZ;244256000;42.61;>25m;false ;MMSI from ORBIS
NLD;NLD192800353;;NLD192800353;HA-9;WILLEM BLOEM;PE3247;244263000;30.28;>25m;false ;
NLD;NLD198700579;8701399;NLD198700579;UK-45;JACOB WILLEMINA;PDCV;244299000;40.2;>25m;false ;
NLD;NLD198400326;8224418;NLD198400326;SCH-6;ALIDA;PCLU;244309000;99.94;>25m;false ;
NLD;NLD200002579;9211652;NLD200002579;TX-36;JAN VAN TOON;PEDH;244345000;42.35;>25m;false ;
NLD;NLD199501967;9121455;NLD199501967;BRU-68;SPERA IN DEO;PFDY;244355000;39.16;>25m;false ;MMSI from ORBIS
NLD;NLD199501938;9129988;NLD199501938;YE-19;JOHANNA-K;PDLE;244368000;38.35;>25m;false ;MMSI from ORBIS
NLD;NLD201801162;9871256;NLD201801162;MDV-2;METANOIA;PCYM;244373000;30.15;>25m;false ;
NLD;NLD196700682;6801834;NLD196700682;UK-48;NOVA CURA;PGKE;244377000;28.6;>25m;false ;
NLD;NLD200302695;9295816;NLD200302695;TX-19;ELISABETH CHRISTINA;PDXY;244427000;42.58;>25m;false ;
NLD;NLD200202651;9255373;NLD200202651;GO-38;DE VERTROUWEN;PBIN;244470000;42.37;>25m;false ;
NLD;DNK000018558;7813377;DNK000018558;UK-268;JACOBA ALIJDA;PHJS;244507000;25.92;>25m;false ;
NLD;NLD199301795;9065455;NLD199301795;TX-68;VERTROUWEN;PIFT;244567000;41.15;>25m;false ;
NLD;NLD198901025;8901913;NLD198901025;SCH-123;ZEELAND;PIWT;244583000;114.87;>25m;false ;
NLD;NLD198800746;8804464;NLD198800746;WR-10;JOHAN PRINS;PCDP;244592000;39.12;>25m;false ;
NLD;NLD196700870;8994063;NLD196700870;YE-26;PROVIDENCE;PF2125;244620146;28.01;>25m;false ;
NLD;NLD198300028;8205838;NLD198300028;UK-56;JOHANNA MARIA;PBRZ;244630630;40.2;>25m;false ;
NLD;FRA000545166;8120442;FRA000545166;SCH-135;GALIBIER;PBIB;244630637;34.5;>25m;false ;
NLD;NLD198901021;8906365;NLD198901021;BRU-27;ELISABETH;PDXV;244644000;36.52;>25m;false ;MMSI from ORBIS
NLD;NLD196301147;8878130;NLD196301147;YE-35;RI-JOS;PB4118;244650703;43.53;>25m;false ;
NLD;NLD193100765;8571067;NLD193100765;YE-155;STORMVOGEL;PD4036;244650867;32.98;>25m;false ;MMSI from ORBIS
NLD;NLD200302680;9255385;NLD200302680;GO-5;ORA ET LABORA;PBKQ;244669000;42.37;>25m;false ;
NLD;NLD000002672;8571237;NLD000002672;TS-31;INTERNOS;PC6732;244670326;35.97;>25m;false ;
NLD;NLD199001077;9012599;NLD199001077;KW-45;ANNA HENDRIKA;PDXZ;244672000;42;>25m;false ;
NLD;NLD201901148;9856517;NLD201901148;UK-225;AUKE SENIOR;PCWI;244704000;30.15;>25m;false ;
NLD;NLD192200717;8570647;NLD192200717;YE-46;JANNY;PE7290;244710983;36.67;>25m;false ;MMSI from ORBIS
NLD;NLD199802199;9168001;NLD199802199;YE-157;CORNELIA;PEOK;244718000;40.85;>25m;false ;MMSI from ORBIS
NLD;NLD198000063;8136178;NLD198000063;YE-197;GUSTAAF EDUARD;PCBG;244730183;33.98;>25m;false ;MMSI from ORBIS
NLD;NLD199401888;8897863;NLD199401888;YE-116;ELIZABETH;PDWS;244731000;40.15;>25m;false ;MMSI from ORBIS
NLD;DNK000005696;;DNK000005696;HA-19;POLARIS;PE9840;244740354;27.98;>25m;false ;
NLD;NLD199001219;9035151;NLD199001219;YE-110;ANNA CRISTINA;PH5780;244740629;33.04;>25m;false ;MMSI from ORBIS
NLD;NLD197800774;8136128;NLD197800774;YE-27;PROSPER JULIEN;PD9977;244750011;30.08;>25m;false ;MMSI from ORBIS
NLD;NLD195300538;8571146;NLD195300538;YE-60;VERTROUWEN;PF4520;244750140;31.58;>25m;false ;MMSI from ORBIS
NLD;NLD197100076;7042590;NLD197100076;YE-85;MANUS;PH4061;244750339;33.11;>25m;false ;MMSI from ORBIS
NLD;NLD200502726;9377157;NLD200502726;YE-29;JACOBA PRINS;PH4078;244750560;29.1;>25m;false ;MMSI from ORBIS
NLD;NLD190901051;8571421;NLD190901051;YE-140;DEI-GRATIA;PC6607;244750722;31.67;>25m;false ;MMSI from ORBIS
NLD;NLD198600800;8605387;NLD198600800;YE-24;TWEE GEBROEDERS;PI3682;244750739;31.05;>25m;false ;MMSI from ORBIS
NLD;NLD196400548;8432209;NLD196400548;WR-112;ZWAANTJE;PIZE;244759000;25.45;>25m;false ;
NLD;NLD199101247;9033660;NLD199101247;YE-62;JANNA MARGARETHA;PEZE;244763000;40.18;>25m;false ;MMSI from ORBIS
NLD;NLD192900157;;NLD192900157;TH-27;ZWERVER;PC4414;244770191;26.8;>25m;false ;
NLD;NLD192600022;8570910;NLD192600022;YE-95;PRIMAR;PC5960;244770256;32.76;>25m;false ;MMSI from ORBIS
NLD;NLD200302683;9095163;NLD200302683;YE-84;ISABEL;PI9926;244770262;31.38;>25m;false ;MMSI from ORBIS
NLD;NLD198700827;8704028;NLD198700827;TX-20;WALRUS;PE2931;244770343;30.04;>25m;false ;
NLD;NLD198700811;8619974;NLD198700811;YE-71;JOHANNA ANTOINETTE;PH8323;244770805;33.04;>25m;false ;MMSI from ORBIS
NLD;NLD199702082;9179062;NLD199702082;YE-18;JOHANNES;PCCP;244779000;41.66;>25m;false ;MMSI from ORBIS
NLD;NLD197800071;8135916;NLD197800071;YE-179;CORNELIS GERRIT;PB8578;244780417;35.58;>25m;false ;MMSI from ORBIS
NLD;NLD191200520;8570568;NLD191200520;YE-89;MAATJE CATHARINA;PF9971;244780474;32.47;>25m;false ;MMSI from ORBIS
NLD;NLD190900810;8571160;NLD190900810;YE-39;DRIE GEBROEDERS;PF4008;244780578;32.93;>25m;false ;MMSI from ORBIS
NLD;NLD198901083;8925268;NLD198901083;YE-257;SOLI DEO GLORIA;PDMM;244786000;38.16;>25m;false ;MMSI from ORBIS
NLD;NLD199001183;8911982;NLD199001183;YE-79;ANNA TRIJNTJE;PCRQ;244798000;37.9;>25m;false ;MMSI from ORBIS
NLD;NLD199802118;9179086;NLD199802118;BRU-36;JOHANNES CORNELIS;PFRY;244809000;40;>25m;false ;MMSI from ORBIS
NLD;;9880142;UK135;;SJOERD HENDRIKJE;;244810000;;Demersal seiners;false ;
NLD;NLD199602034;9152650;NLD199602034;TX-1;KLASINA-J;PCCV;244815000;42.36;>25m;false ;
NLD;NLD199201697;9056143;NLD199201697;UK-237;GRIETJE BOS;PGSZ;244836000;42.81;>25m;false ;
NLD;NLD191400696;8571316;NLD191400696;BRU-39;LUCTOR;PD4012;244850157;30.68;>25m;false ;
NLD;NLD201513651;9771573;NLD201513651;MDV-1;IMMANUEL;PDBE;244860048;30.15;>25m;false ;
NLD;NLD200113658;9241229;NLD200113658;SL-45;STELLAR;PBCX;244860535;31.67;>25m;false ;
NLD;NLD201513662;9775995;NLD201513662;YE-118;NOORDLAND;PBWP;244860699;43.1;>25m;false ;
NLD;NLD199802200;9196541;NLD199802200;KW-88;PELIKAAN;PCFI;244869000;42.4;>25m;false ;
NLD;IRL000I01444;9306055;IRL000I01444;YE-243;CREADAN LADY;PBHV;244870246;43.6;>25m;false ;
NLD;NLD198200771;8571457;NLD198200771;YE-125;CHRISTIAAN;PH4064;244870976;31.32;>25m;false ;MMSI from ORBIS
NLD;NLD199301851;9102461;NLD199301851;YE-1;JANNA MARIA;PEZL;244873000;37.65;>25m;false ;MMSI from ORBIS
NLD;GBR000C17670;8121549;GBR000C17670;UK-157;JAN DE WIT;PBHN;244880000;40.2;>25m;false ;
NLD;GBR000A18852;8521725;GBR000A18852;UK-189;GERT JAN;PCMH;244890644;36.5;>25m;false ;
NLD;NLD198800366;8814641;NLD198800366;HA-73;POSEIDON;PGTX;244916000;39.98;>25m;false ;
NLD;;9873838;UK124;;LUUT SENIOR;;244921000;;Demersal seiners;false ;
NLD;NLD198600295;8505757;NLD198600295;-46.00 ARM;CORNELIA ADRIANA;PDQJ;244932000;25;>25m;false ;
NLD;FRA000544858;7928835;FRA000544858;SL-9;JOHANNA;PHOE;244938000;34.3;>25m;false ;
NLD;NLD198600515;8930005;NLD198600515;VLI-5;BLUE FIN;PFSF;244977000;32.2;>25m;false ;
NLD;NLD198500048;8509492;NLD198500048;-44.00 ARM;NEELTJE JANNETJE;PGFT;245148000;45.54;>25m;false ;
NLD;NLD199401899;9110834;NLD199401899;YE-57;EBEN HAEZER;PDVU;245158000;38;>25m;false ;MMSI from ORBIS
NLD;NLD200002627;9242754;NLD200002627;OD-1;MAARTEN JACOB;PHNE;245159000;42.37;>25m;false ;
NLD;NLD198900802;8811168;NLD198900802;ZZ-3;CORNELIS JOHANNUS;PFSS;245161000;36.47;>25m;false ;MMSI from ORBIS
NLD;NLD192802117;;NLD192802117;WL-35;BRAKZAND;PD9086;245202000;27.65;>25m;false ;
NLD;NLD199101413;9018610;NLD199101413;UK-47;IEDE KORNELIS;PEVQ;245220000;40.92;>25m;false ;
NLD;NLD198800862;8809414;NLD198800862;YE-82;MAATJE VAN LIERE;PCFV;245224000;36.2;>25m;false ;MMSI from ORBIS
NLD;NLD200202640;9242742;NLD200202640;GO-26;AREND-JAN;PBGF;245252000;42.37;>25m;false ;
NLD;NLD198500146;8413772;NLD198500146;TX-29;HELENA ELIZABETH;PEPO;245263000;40.4;>25m;false ;
NLD;NLD200302694;8985165;NLD200302694;UK-64;MATTANJA;PBKE;245265000;39.67;>25m;false ;
NLD;NLD196800728;8431724;NLD196800728;WR-67;MAARTJE;PFRE;245276000;30.95;>25m;false ;
NLD;NLD200002613;9213430;NLD200002613;YE-30;OOSTERSCHELDE;PFBJ;245282000;42.56;>25m;false ;MMSI from ORBIS
NLD;NLD199001075;9013907;NLD199001075;UK-2;ADRIAANTJE;PDHR;245307000;42.45;>25m;false ;
NLD;IRL000I11722;8700802;IRL000I11722;UK-22;STELLA POLARIS;PHSU;245308000;30.5;>25m;false ;
NLD;NLD200002595;9250115;NLD200002595;UK-145;TEUNIS VAN ATJE;PCUY;245316000;27.1;>25m;false ;
NLD;NLD198000455;7922348;NLD198000455;UK-37;URSA MINOR;PICU;245325000;35.34;>25m;false ;
NLD;NLD198300680;8952869;NLD198300680;BRU-14;LUCTOR ET EMERGO;PEAG;245336000;35.93;>25m;false ;MMSI from ORBIS
NLD;NLD198200937;8205577;NLD198200937;YE-70;MARIA JACOBA;PCBY;245378000;38.1;>25m;false ;MMSI from ORBIS
NLD;NLD199902603;9225627;NLD199902603;TX-43;BIEM VAN DER VIS;PFBS;245390000;42.21;>25m;false ;
NLD;NLD198700003;8718938;NLD198700003;-7.00 ARM;JAN SENIOR;PFBT;245441000;45.68;>25m;false ;
NLD;NLD200302691;9302217;NLD200302691;-20.00 ARM;GEERTRUID ADRIANA;PBLR;245473000;42.37;>25m;false ;
NLD;NLD199602007;9152636;NLD199602007;YE-96;JAN PRINS;PEYM;245476000;41.27;>25m;false ;MMSI from ORBIS
NLD;NLD197700375;8571005;NLD197700375;TX-10;EMMIE;PF3481;245498000;41.11;>25m;false ;
NLD;NLD198901050;8906248;NLD198901050;YE-170;DEO JUVANTE;PEAL;245527000;35.17;>25m;false ;MMSI from ORBIS
NLD;NLD198000872;7904798;NLD198000872;UK-177;CORNELIS EVERT;PDLD;245530000;30.05;>25m;false ;
NLD;NLD196500428;8431530;NLD196500428;UK-179;ONDERNEMING;PDUG;245562000;25.2;>25m;false ;
NLD;NLD198800531;8808680;NLD198800531;ZZ-7;EENHORN;PDWB;245567000;36.41;>25m;false ;MMSI from ORBIS
NLD;NLD193700858;8985103;NLD193700858;BRU-2;SCHELDESTROOM;PBJO;245575000;35;>25m;false ;MMSI from ORBIS
NLD;NLD198500780;8516938;NLD198500780;YE-139;ELIZABETH;PDXB;245591000;25.09;>25m;false ;
NLD;NLD197900047;8928600;NLD197900047;YE-100;ADRIAAN MARINUS;PH2090;245598000;38.37;>25m;false ;MMSI from ORBIS
NLD;NLD199101572;9034119;NLD199101572;UK-172;SURSUM CORDA;PHVB;245612000;41.35;>25m;false ;
NLD;DEU000590300;8100612;DEU000590300;HA-36;SCHILLHÖRN;PHJJ;245647000;39.3;>25m;false ;
NLD;NLD198800086;8811182;NLD198800086;GO-20;MARIA;PFTX;245665000;39.45;>25m;false ;
NLD;NLD199702089;9179074;NLD199702089;YE-72;SURSUM CORDA;PCEW;245684000;41.11;>25m;false ;MMSI from ORBIS
NLD;NLD198900070;8817394;NLD198900070;GO-23;CORNELIS JANNETJE;PHQL;245728000;39;>25m;false ;
NLD;NLD200002588;9217840;NLD200002588;TH-48;VIER GEBROEDERS;PCHA;245737000;41.43;>25m;false ;MMSI from ORBIS
NLD;NLD199802170;9184744;NLD199802170;UK-184;JOSEPHINA MARIA;PEAS;245738000;42.46;>25m;false ;
NLD;NLD197500866;7365617;NLD197500866;UK-176;VERWACHTING;PIGF;245771000;33.62;>25m;false ;
NLD;NLD198700281;8619998;NLD198700281;OD-6;ZELDEN RUST;PIXX;245794000;37.99;>25m;false ;
NLD;NLD199802182;9175834;NLD199802182;SCH-24;AFRIKA;PEAT;245811000;126.22;>25m;false ;
NLD;DEU401170101;9021722;DEU401170101;HD-36;VOLHARDING;PHBS;245813000;26.47;>25m;false ;
NLD;NLD199301890;9101211;NLD199301890;UK-95;AART MAASKANT;PCAX;245836000;42.36;>25m;false ;
NLD;NLD193002045;8571275;NLD193002045;HA-15;SHELLFISH;PF5233;245873000;33.05;>25m;false ;
NLD;NLD199201617;9039200;NLD199201617;UK-284;CORNELIS ZEEMAN;PDLI;245876000;41.8;>25m;false ;
NLD;NLD199702084;9152662;NLD199702084;KW-34;ROSEMARIE;PEAV;245899000;42.36;>25m;false ;
NLD;NLD199401869;9101209;NLD199401869;UK-195;NOORDERHAAKS;PGKO;245922000;44.03;>25m;false ;
NLD;NLD198700088;8521749;NLD198700088;UK-38;KLEINE JAN;PBNV;245928000;35.79;>25m;false ;
NLD;NLD199401870;9102629;NLD199401870;UK-382;JANSSIEN;PEZW;245999000;41.8;>25m;false ;
NLD;NLD199201673;9039212;NLD199201673;UK-34;KOBUS JR;PFKP;246009000;41.35;>25m;false ;
NLD;NLD199201675;8432223;NLD199201675;TX-14;GRIETJE;PEKM;246014000;40.9;>25m;false ;
NLD;NLD199702111;9044786;NLD199702111;UK-224;TUNIS VAN LUUT;PGBK;246015000;33.55;>25m;false ;
NLD;NLD198700833;8706284;NLD198700833;YE-42;ANNA ELIZABETH;PCRI;246027000;40.08;>25m;false ;
NLD;NLD199201710;9056155;NLD199201710;SL-42;JAN CORNELIS III;PCRJ;246054000;41.99;>25m;false ;
NLD;NLD198800756;8807818;NLD198800756;YE-23;JANNE;PEZR;246065000;42.3;>25m;false ;
NLD;NLD199201722;9055034;NLD199201722;UK-246;CONCORDIA;PDLQ;246068000;40.36;>25m;false ;
NLD;NLD198700818;8706466;NLD198700818;YE-172;PIET HEIN;PGTJ;246092000;40.06;>25m;false ;
NLD;NLD190500203;8944604;NLD190500203;YE-270;JOHANNES;PGBS;246101000;33.31;>25m;false ;MMSI from ORBIS
NLD;NLD198700836;8703983;NLD198700836;YE-198;IDA MARIA;PEVO;246103000;40.04;>25m;false ;MMSI from ORBIS
NLD;;9909118;SL26;;ANNE-MARIE;;246106000;;Demersal seiners;false ;
NLD;NLD194902638;8433045;NLD194902638;TS-3;VIKING;PD2333;246164000;30.85;>25m;false ;
NLD;NLD199301852;9085247;NLD199301852;YE-56;PIETER;PGSI;246202000;41.11;>25m;false ;MMSI from ORBIS
NLD;NLD198700840;8704016;NLD198700840;YE-92;DE ZEEMEERMIN;PIXF;246209000;40.15;>25m;false ;
NLD;NLD200602662;9368663;NLD200602662;GO-22;JAN-CORNELIS;PHAG;246214000;41.05;>25m;false ;
NLD;NLD200402702;9316438;NLD200402702;KW-14;JOLISSA;PHBW;246225000;41.05;>25m;false ;
NLD;NLD200002645;9564877;NLD200002645;GO-1;WOUTER ADRIAANTJE;PBPE;246233000;26.99;>25m;false ;
NLD;NLD199702087;9162655;NLD199702087;SCH-81;CAROLIEN;PDHC;246274000;126.22;>25m;false ;
NLD;NLD198700887;8712142;NLD198700887;YE-87;DANIEL PIETER;PDUL;246296000;36.36;>25m;false ;MMSI from ORBIS
NLD;NLD199401928;9126699;NLD199401928;YE-58;ICHTHUS;PEVH;246339000;40.19;>25m;false ;MMSI from ORBIS
NLD;NLD199602063;8929991;NLD199602063;YE-69;ZWALUW;PIVE;246378000;40.14;>25m;false ;MMSI from ORBIS
NLD;NLD198600864;8985127;NLD198600864;BRU-72;STORMVOGEL;PEBA;246417000;35.98;>25m;false ;MMSI from ORBIS
NLD;NLD202001172;9890111;NLD202001172;UK-24;ANNA;PDUF;246424000;27.7;>25m;false ;
NLD;NLD198000882;8136207;NLD198000882;HON-14;ALFOBERT;PEAW;246426000;33.98;>25m;false ;MMSI from ORBIS
NLD;NLD192300077;8822844;NLD192300077;ZZ-6;NOOIT GEDACHT;PD9919;246427000;33.78;>25m;false ;MMSI from ORBIS
NLD;NLD200002574;9187306;NLD200002574;SCH-302;WILLEM VAN DER ZWAN;PCII;246429000;142.5;>25m;false ;
NLD;NLD197900775;8136013;NLD197900775;BRU-12;WOLFERT FRANKE;PCIJ;246431000;36.98;>25m;false ;MMSI from ORBIS
NLD;NLD198900073;8821838;NLD198900073;TH-24;LEEN WILLEM;PCIQ;246437000;35.17;>25m;false ;MMSI from ORBIS
NLD;NLD198800933;8809397;NLD198800933;BRU-48;ADRIAAN;PDAG;246439000;32.2;>25m;false ;MMSI from ORBIS
NLD;NLD200602669;9370496;NLD200602669;KW-145;CATHARINA;PHEZ;246464000;41.25;>25m;false ;
NLD;NLD199902567;9225639;NLD199902567;TX-38;BRANDING IV;PEGB;246485000;42.21;>25m;false ;
NLD;NLD200002596;9225598;NLD200002596;GO-37;EBEN HAËZER;PECI;246511000;40.72;>25m;false ;
NLD;NLD191500109;8985086;NLD191500109;BRU-50;WISSELVALLIGHEID;PCIA;246516000;33.77;>25m;false ;MMSI from ORBIS
NLD;NLD200601985;9405590;NLD200601985;UK-112;WILHELMINA;PHHF;246557000;28.3;>25m;false ;
NLD;NLD197600369;7605940;NLD197600369;BRU-40;LUCTOR ET EMERGO;PI4048;246623000;39.52;>25m;false ;MMSI from ORBIS
NLD;FRA000545164;8108688;FRA000545164;SCH-65;SIMPLON;PCFG;246742000;34.3;>25m;false ;
NLD;NLD201001155;9599731;NLD201001155;UK-153;LUB SENIOR;PCGC;246749000;28.5;>25m;false ;
NLD;DEU000060400;7022485;DEU000060400;UK-5;VANTAGE;PCMX;246833000;31.65;>25m;false ;
NLD;NLD199072038;8814665;NLD199072038;SCH-153;CAP BLANC;PDVB;246857000;56;>25m;false ;
NLD;NLD190300403;8571500;NLD190300403;TH-4;ELIZABETH;PG4021;246884000;29.7;>25m;false ;
NLD;NLD199501940;9117519;NLD199501940;SCH-27;WIRON 1;PEOE;246975000;51.47;>25m;false ;
ITA;ITA000024689;8544911;00AN04001;00AN04001;LABRADOR I;IFQJ;247083380;27.35;>25m;false ;
ITA;ITA000013273;;00TM00293;00TM00293;STELLA MADRE;IJJL;247096450;25.5;>25m;false ;
ITA;ITA000026347;8653762;00NA02095M;00NA02095M;ANGELA MADRE;IPND;247111260;46.9;>25m;false ;
ITA;ITA000027903;8688494;00NA02154M;00NA02154M;MARIA SS. DI COSTANTINOPOLI;IIJA2;247113290;27.5;>25m;false ;
ITA;ITA000023536;;01BL00429;01BL00429;NUNZIA;IFVR;247121210;26.3;>25m;false ;
ITA;ITA000007071;;00ML00960;00ML00960;DIANA PRIMA;IKEH;247122080;26.12;>25m;false ;
ITA;ITA000023658;;00CI03849;00CI03849;GULLIVER;IFUX;247142720;25.35;>25m;false ;
ITA;ITA000007889;7720312;00MV00333M;00MV00333M;GIUSEPPE GAIA;ILQD;247145250;34.1;>25m;false ;
ITA;ITA000019485;;00PC01448;00PC01448;ERMINIO PADRE;IMNF;247145660;25.1;>25m;false ;
ITA;ITA000026358;8649345;00NA02166M;00NA02166M;LUCIANO GIACALONE;IPSL;247146610;29.02;>25m;false ;
ITA;ITA000007909;8128054;00MV00334M;00MV00334M;SICULA PESCA;IKIW;247146950;29.5;>25m;false ;
ITA;ITA000007904;7824704;00MV00314M;00MV00314M;FRANCESCO GIACALONE;IPWJ;247147190;32.79;>25m;false ;
ITA;ITA000025490;8649292;00MV00343M;00MV00343M;ANTONINO SIRRATO;IZHM;247147230;29.26;>25m;false ;
ITA;ITA000014746;7811288;00MV00365M;00MV00365M;MICHELE GIACALONE;IPOS;247149010;32.79;>25m;false ;
ITA;ITA000026976;8692445;00MV01311;00MV01311;GIUSEPPE ALESSANDRO AIELLO;IFEJ2;247149810;26.88;>25m;false ;
ITA;ITA000025187;9249805;00CA00585M;00CA00585M;NUOVO TRENTA CARRINI;IWAE;247150040;25.17;>25m;false ;
ITA;ITA000026149;8545393;00CA00612M;00CA00612M;GEMINI DUE;IKRG;247150290;29.98;>25m;false ;
ITA;ITA000008993;;00AU01795;00AU01795;ANNA;IVJY;247300940;25.05;>25m;false ;
ITA;ITA000027185;8692471;00MV00366M;00MV00366M;GRECALE;IICJ2;247302190;27.96;>25m;false ;
ITA;ITA000024932;8545020;04PC00607;04PC00607;FARO;IFGV;247302670;25.25;>25m;false ;
ITA;ITA000023376;9151084;00BA00342M;00BA00342M;TORRE ITALIA;IBIO;247354400;79.59;>25m;false ;
MLT;MLT000000834;8653140;MFA6017;MFA6017;Rosnik;9HA2138;248040000;35;>25m;false ;MMSI from ORBIS
MLT;MLT000000898;8658243;MFA7400;MFA7400;Hispania Uno;9H9507;248286000;25.98;>25m;false ;MMSI from ORBIS
MLT;CYP000000793;7916947;MFA6025;MFA6025;Tremar;9H9651;249000102;27.85;>25m;false ;MMSI from ORBIS
IRL;IRL000I11716;9131979;109;SO109;VIGILANT;EIPX;250000096;53.06;>25m;false ;MMSI from ORBIS
IRL;IRL000I13032;9327712;977A;SO977A;RONA;EITN;250000213;40;>25m;false ;MMSI from ORBIS
IRL;IRL000I13036;9327724;212A;WD212A;DEIRDRE;EITS;250000214;40;>25m;false ;MMSI from ORBIS
IRL;IRL000I13033;9334258;227A;WD227A;HIBERNIA;EI5213;250000329;45.44;>25m;false ;MMSI from ORBIS
IRL;NLD198800736;8804476;4A;WD4A;BRANDING;EI6796;250000361;35.14;>25m;false ;MMSI from ORBIS
IRL;IRL000I13048;9341055;218A;WD218A;EDENVALE;EI7916;250000387;40;>25m;false ;MMSI from ORBIS
