id;mmsi;ship_name;length;length_class;country_iso3;type;imo;cfr;ircs;external_marking;tracking_activated;tracking_status;check;details;width
ESP000025833;224097340;BONAMAR DOS;25;25-40 m;ESP;Bottom trawler;8799073;ESP000025833;EA5264;3BA-3-2-03;TRUE;active;fleet register;NA;
ESP000025473;224918000;BONDAÑA;43;40-60 m;ESP;Other;9098610;ESP000025473;ECAU;3GC-1-5-02;TRUE;active;fleet register;NA;
ESP000026402;224164580;BONOMAR F;27.31;25-40 m;ESP;Bottom trawler;8746258;ESP000026402;EBUM;3BA-5-3-05;TRUE;active;fleet register;NA;
DEU500130105;218299000;BOREAS;25.27;25-40 m;DEU;Bottom trawler;8528917;DEU500130105;DJBC;ST2;TRUE;active;fleet register;NA;
DNK000032227;219956000;BORKUMRIF;33.75;25-40 m;DNK;Bottom trawler;9219769;DNK000032227;OWRG;HM128;FALSE;exported;fleet register;NA;
ESP000025218;224041240;BOTEIRA PRIMERO;28;25-40 m;ESP;Bottom trawler;9252113;ESP000025218;EBWP;3VILL-1-11-01;TRUE;active;fleet register;NA;
ESP000025536;224130000;BOUSO;38;25-40 m;ESP;Other;9098622;ESP000025536;ECBD;3GC-1-7-02;TRUE;active;fleet register;NA;
GBR000C20972;250440000;BOY ENZO;19.37;15-25 m;GBR;Trawler (nei);9810317;GBR000C20972;MCFJ5;LH511;TRUE;active;fleet register;NA;
ESP000022171;224545000;BRADOMIN;36.5;25-40 m;ESP;Other;8604670;ESP000022171;EHRM;3VI-5-10110;TRUE;active;fleet register;NA;
NLD192802117;245202000;BRAKZAND;27.65;25-40 m;NLD;Pelagic trawler;NA;NLD192802117;PD9086;WL-35;TRUE;active;fleet register;NA;
NLD199902567;246485000;BRANDING IV;42.21;40-60 m;NLD;Bottom trawler;9225639;NLD199902567;PEGB;TX-38;TRUE;active;fleet register;NA;
ESP000023296;224088740;BRAULIN;27.88;25-40 m;ESP;Purse seiner;2813592;ESP000023296;EA2761;3ST-2-3-96;TRUE;active;fleet register;NA;
SWE000007104;265770000;BRAVIK;27.78;25-40 m;SWE;Bottom trawler;8321527;SWE000007104;SKWE;GG201;TRUE;active;fleet register;NA;
LVA000000162;275099000;BRAVO;25.45;25-40 m;LVA;Pelagic trawler;9076674;LVA000000162;YL2343;LVR0813;TRUE;active;fleet register;NA;
ESP000026956;224792000;BREOGAN TRES;32;25-40 m;ESP;Other;9441972;ESP000026956;ECHK;3LU-3-2-06;TRUE;active;fleet register;NA;
ESP000025710;224780000;BREOGAN UNO;32;25-40 m;ESP;Other;8731887;ESP000025710;ECDF;3LU-3-1-03;TRUE;active;fleet register;NA;
FRA000900470;226246000;BRESSAY BANK;44;40-60 m;FRA;Bottom trawler;9261499;FRA000900470;FPTA;BL900470;TRUE;active;fleet register;NA;
ESP000025384;224069130;BRIEIRO;33;25-40 m;ESP;Other;9265275;ESP000025384;EBZB;3FE-2-2-02;TRUE;active;fleet register;NA;
BEL030192021;205096000;BRIGITTE;34.5;25-40 m;BEL;Bottom trawler;9898668;BEL030192021;OPAS;Z.19;TRUE;active;fleet register;NA;
HRV000001049;238775240;BRILJANT;32.28;25-40 m;HRV;Purse seiner;6711807;HRV000001049;9A8579;ST R 269;TRUE;active;fleet register;NA;
ESP000023205;224106940;BRISAS DOS;26.64;25-40 m;ESP;Purse seiner;2813827;ESP000023205;EA2409;3ST-4-3-96;TRUE;active;fleet register;NA;
DNK000044115;219022326;BRISTOL;48.3;40-60 m;DNK;Bottom trawler;9160322;DNK000044115;OUBL;S438;TRUE;active;fleet register;NA;
LVA000000123;275214000;BROCĒNI;25.45;25-40 m;LVA;Pelagic trawler;8722654;LVA000000123;YL2100;LVL2038;FALSE;exported;fleet register;NA;
BEL010291967;205150000;BROODWINNER;27.2;25-40 m;BEL;Bottom trawler;8745424;BEL010291967;OPBC;O.29;TRUE;active;fleet register;NA;
ESP000025081;224068000;BRUEIRO;32;25-40 m;ESP;Other;8733330;ESP000025081;EBRN;3VI-5-20-00;TRUE;active;fleet register;NA;
PRT000022851;263409950;BRUTIMAR;28;25-40 m;PRT;Bottom trawler;9275610;PRT000022851;CUFR7;PTLEI-117695-C;TRUE;active;fleet register;NA;
LVA000000130;275141000;BUKAIŠI;25.6;25-40 m;LVA;Pelagic trawler;8722642;LVA000000130;YLII;LVL2058;TRUE;active;fleet register;NA;
ESP000023450;224047360;BURELES;28;25-40 m;ESP;Bottom trawler;9160657;ESP000023450;EANT;3FE-2-1-97;TRUE;active;fleet register;NA;
LVA000000134;275098000;BURTNIEKI;25.6;25-40 m;LVA;Pelagic trawler;8730003;LVA000000134;YLIJ;LVL2037;TRUE;active;fleet register;NA;
ESP000023948;224050570;BUSTILLO DONOSTI;31.5;25-40 m;ESP;Purse seiner;8733483;ESP000023948;EARX;3ST-2-4-98;TRUE;active;fleet register;NA;
PRT000021006;204851000;CABO DA PRAIA;25.4;25-40 m;PRT;Other;9193408;PRT000021006;CUSS7;PTPRV-116855-C;TRUE;active;fleet register;NA;
PRT000021014;204264000;CABO DO MAR;25.4;25-40 m;PRT;Other;9193434;PRT000021014;CUST8;PTPRV-116853-C;TRUE;active;fleet register;NA;
ESP000025080;224047640;CACHACHO;38.35;25-40 m;ESP;Bottom trawler;9252022;ESP000025080;EAMI;3VI-5-6-01;TRUE;active;fleet register;NA;
SWE000009445;219168000;CADIZ;47.48;40-60 m;DNK;Bottom trawler;8516225;SWE000009445;OXHK;L421;TRUE;active;fleet register;NA;
ESP000024868;224018440;CALI UNO;31;25-40 m;ESP;Other;9233076;ESP000024868;EBSR;3VILL-1-2-01;TRUE;active;fleet register;NA;
PRT000000087;263517000;CALVÃO;61.42;60-80 m;PRT;Bottom trawler;7385198;PRT000000087;CUZD;A-2701-N;TRUE;active;fleet register;NA;
ESP000023204;224218930;CANALECHEVARRIA;26;25-40 m;ESP;Other;8735259;ESP000023204;EA2510;3FE-2-3-96;TRUE;active;fleet register;NA;
ESP000022957;224075470;CANDORCA;30;25-40 m;ESP;Other;9105736;ESP000022957;EAAP;3CO-2-1-95;TRUE;active;fleet register;NA;
ESP000026397;224162930;CANTABRICO TRES;35;25-40 m;ESP;Bottom trawler;9362671;ESP000026397;EAQF;3VI-5-3-05;TRUE;active;fleet register;NA;
ESP000025052;224045260;CANTO NUEVO;27;25-40 m;ESP;Other;9246097;ESP000025052;EBVH;3GI-6-2-01;TRUE;active;fleet register;NA;
NLD199072038;246857000;CAP BLANC;56;40-60 m;NLD;Pelagic trawler;8814665;NLD199072038;PDVB;SCH-153;TRUE;active;fleet register;NA;
FRA000752550;228280000;CAP BOJADOR;61;60-80 m;FRA;Purse seiner;8908026;FRA000752550;FGPI;CC752550;TRUE;active;fleet register;NA;
FRA000934246;228097600;CAP FINISTERE;27.5;25-40 m;FRA;Other;9833486;FRA000934246;FJZI;BA934246;TRUE;active;fleet register;NA;
FRA000819508;228128700;CAP HORIZON;40.8;40-60 m;FRA;Purse seiner;8228945;FRA000819508;FOQP;MA819508;TRUE;active;fleet register;NA;
FRA000924675;228165600;CAP SAINT GEORGES;44.1;40-60 m;FRA;Bottom trawler;9293014;FRA000924675;FQFD;BL924675;TRUE;active;fleet register;NA;
FRA000911289;226169000;CAP SAINT VINCENT;67.3;60-80 m;FRA;Purse seiner;9225536;FRA000911289;FIPP;CC911289;TRUE;active;fleet register;NA;
FRA000854429;228875000;CAP SAINTE MARIE;67.3;60-80 m;FRA;Purse seiner;9168063;FRA000854429;FNSM;CC854429;TRUE;active;fleet register;NA;
ESP000025740;224094480;CAP SALINES;25;25-40 m;ESP;Bottom trawler;8747587;ESP000025740;ECDX;3PM-1-2-02;TRUE;active;fleet register;NA;
DEU500740110;211364330;CAPELLA;35.85;25-40 m;DEU;Dredger;8729901;DEU500740110;DJJR;WYK5;TRUE;active;fleet register;NA;
ESP000023015;224017460;CARABA;25.9;25-40 m;ESP;Other;2816207;ESP000023015;EA8286;3ST-4-1-95;TRUE;active;fleet register;NA;
HRV000004774;238899240;CARICA;30.18;25-40 m;HRV;Purse seiner;8960086;HRV000004774;9AA6265;ZD R 187;TRUE;active;fleet register;NA;
FRA000749688;227107100;CARLA;28.18;25-40 m;FRA;Other;8918021;FRA000749688;FQGF;LO749688;TRUE;active;fleet register;NA;
ESP000024200;224209000;CARMEN E PILAR;29.5;25-40 m;ESP;Bottom trawler;9192818;ESP000024200;EAGZ;3VI-2-1-99;TRUE;active;fleet register;NA;
ESP000025475;224256000;CARMEN TERE;44.45;40-60 m;ESP;Other;9098608;ESP000025475;ECBC;3GC-1-8-02;TRUE;active;fleet register;NA;
SWE000010422;265043000;CARMONA;49.9;40-60 m;SWE;Pelagic trawler;9921805;SWE000010422;SBNJ;GG330;FALSE;exported;fleet register;NA;
NLD199702087;246274000;CAROLIEN;126.22;> 80 m;NLD;Pelagic trawler;9162655;NLD199702087;PDHC;SCH-81;TRUE;active;fleet register;NA;
PRT000001591;263241000;CAROLINA TEIXEIRA;27.2;25-40 m;PRT;Other;8610784;PRT000001591;CUTF;PM-1336-C;TRUE;active;fleet register;NA;
ESP000024294;224335000;CARRIZO DOUS;32;25-40 m;ESP;Other;9233038;ESP000024294;EBRA;3VILL-1-4-99;TRUE;active;fleet register;NA;
NLD200602669;246464000;CATHARINA;41.25;40-60 m;NLD;Bottom trawler;9370496;NLD200602669;PHEZ;KW-145;TRUE;active;fleet register;NA;
DNK000042032;219017843;CATTLEYA;69.9;60-80 m;DNK;Pelagic trawler;9636046;DNK000042032;OUTT;E349;TRUE;active;fleet register;NA;
ESP000020310;224261000;CEDES;31;25-40 m;ESP;Other;8903583;ESP000020310;EHQA;3GI-4-2181;TRUE;active;fleet register;NA;
ESP000023456;224016000;CELTIC BAY;35;25-40 m;ESP;Other;9154359;ESP000023456;EACH;3VI-5-2-97;TRUE;active;fleet register;NA;
PRT000022670;263410940;CENTAURUS;28.5;25-40 m;PRT;Bottom trawler;9096856;PRT000022670;CUFE5;A-3608-C;TRUE;active;fleet register;NA;
DNK000044557;265828000;CETON;69.99;60-80 m;DNK;Bottom trawler;9806847;DNK000044557;OUHA;S205;TRUE;active;fleet register;NA;
HRV000001513;238641410;CEZAR;27.72;25-40 m;HRV;Purse seiner;6825660;HRV000001513;9A7338;ZD R 122;TRUE;active;fleet register;NA;
ESP000024801;224015590;CHORROLL CINC;25.07;25-40 m;ESP;Purse seiner;8794281;ESP000024801;EA4541;3CP-2-1-00;TRUE;active;fleet register;NA;
FRA000863686;228232000;CHRISDERIC II;29.4;25-40 m;FRA;Purse seiner;9145580;FRA000863686;FQAT;ST863686;TRUE;active;fleet register;NA;
FRA000934489;228086700;CHRISDERIC V;35;25-40 m;FRA;Purse seiner;9855836;FRA000934489;FJXM;PV934489;TRUE;active;fleet register;NA;
DEU300670207;211317720;CHRISTIN-BETTINA;25.05;25-40 m;DEU;Bottom trawler;8429094;DEU300670207;DNRM;SAS111;TRUE;active;fleet register;NA;
DEU000120400;230996190;CHRISTINA JARCHAU;33.34;25-40 m;FIN;Pelagic trawler;8332277;DEU000120400;OF7544;FIN-14-V;TRUE;active;fleet register;NA;
HRV000000784;238308040;CICILO;30.9;25-40 m;HRV;Purse seiner;8983739;HRV000000784;9AA3622;ZD R 157;TRUE;active;fleet register;NA;
PRT000019025;204813000;CIDADE CELESTIAL;28;25-40 m;PRT;Other;8906420;PRT000019025;CUXT;PD-500-C;TRUE;active;fleet register;NA;
PRT000021156;263407950;CIDADE DE ALBUFEIRA;27.5;25-40 m;PRT;Bottom trawler;8748050;PRT000021156;CUOB6;PTLEI-115126-C;TRUE;active;fleet register;NA;
PRT000019075;263501000;CIDADE DE AMARANTE;64.5;60-80 m;PRT;Bottom trawler;8803537;PRT000019075;CUEP;PTAVE-113653-N;TRUE;active;fleet register;NA;
ESP000012721;224074180;CIMA DE ORO;27.65;25-40 m;ESP;Other;8799748;ESP000012721;EEIW;3GC-3-1887;TRUE;active;fleet register;NA;
NLD198800017;244179000;CINDY;40.2;40-60 m;NLD;Bottom trawler;8816118;NLD198800017;PGGM;VLI-25;TRUE;active;fleet register;NA;
FRA000923751;227146300;CISBERLANDE 5;38;25-40 m;FRA;Purse seiner;9251494;FRA000923751;FPRE;ST923751;TRUE;active;fleet register;NA;
PRT000020436;225987981;CIUDAD DE HUELVA;32.53;25-40 m;ESP;Bottom trawler;8740955;PRT000020436;EAVC;3HU-3-2-17;TRUE;active;fleet register;NA;
ESP000026299;224138770;CIUTAT DE MAO;25.18;25-40 m;ESP;Bottom trawler;8799683;ESP000026299;EA7777;3MH-1-1-04;TRUE;active;fleet register;NA;
ESP000023246;224210180;CLARIMAR;25.1;25-40 m;ESP;Bottom trawler;8794487;ESP000023246;EA2416;3CP-3-1-96;TRUE;active;fleet register;NA;
SWE000010230;266460000;CLIPPERTON;63;60-80 m;SWE;Pelagic trawler;9816775;SWE000010230;SBCR;GG229;TRUE;active;fleet register;NA;
PRT000000095;263555000;COIMBRA;80.3;> 80 m;PRT;Bottom trawler;7228091;PRT000000095;CUFT;PTAVE-113029-N;TRUE;active;fleet register;NA;
NLD199201722;246068000;CONCORDIA;40.36;40-60 m;NLD;Bottom trawler;9055034;NLD199201722;PDLQ;UK-246;TRUE;active;fleet register;NA;
PRT000019255;204812000;CONDOR;28.1;25-40 m;PRT;Other;9088914;PRT000019255;CUXB;PTHOR-117281-C;TRUE;active;fleet register;NA;
NLD198600295;244932000;CORNELIA ADRIANA;25;25-40 m;NLD;Bottom trawler;8505757;NLD198600295;PDQJ;ARM-46;FALSE;wreck;fleet register;NA;
DEU500700110;211364320;CORNELIS;35.95;25-40 m;DEU;Dredger;8404850;DEU500700110;DJMW;WYK1;TRUE;active;fleet register;NA;
NLD198000872;245530000;CORNELIS EVERT;30.05;25-40 m;NLD;Bottom trawler;7904798;NLD198000872;PDLD;UK-177;FALSE;wreck;fleet register;NA;
NLD198900070;245728000;CORNELIS JANNETJE;39;25-40 m;NLD;Bottom trawler;8817394;NLD198900070;PHQL;GO-23;TRUE;active;fleet register;NA;
NLD199201617;245876000;CORNELIS ZEEMAN;41.8;40-60 m;NLD;Bottom trawler;9039200;NLD199201617;PDLI;UK-284;TRUE;active;fleet register;NA;
FRA000724048;228967000;CORONA DEL MAR;33.53;25-40 m;FRA;Other;9093206;FRA000724048;FIPY;BA724048;TRUE;active;fleet register;NA;
ESP000027794;224085000;COSTA AZUL DOS;40.8;40-60 m;ESP;Other;9829306;ESP000027794;EAVJ;3VILL-1-4-17;TRUE;active;fleet register;NA;
ESP000025500;224313000;COSTA AZUL UNO;44.45;40-60 m;ESP;Other;9297620;ESP000025500;ECBU;3VILL-1-6-02;TRUE;active;fleet register;NA;
ESP000022590;224086550;COSTA DA BARCA;27.5;25-40 m;ESP;Bottom trawler;9067324;ESP000022590;EAJU;3CO-4-2-93;TRUE;active;fleet register;NA;
ESP000026760;224854000;COSTA DE HUELVA;31;25-40 m;ESP;Bottom trawler;9379820;ESP000026760;ECKX;3HU-3-2-06;TRUE;active;fleet register;NA;
PRT000016290;204862000;COSTA DE SAO JORGE;37.7;25-40 m;PRT;Other;6606404;PRT000016290;CUTN;PTPDL-118180-N;TRUE;active;fleet register;NA;
PRT000016291;204804000;COSTA DE SAO MIGUEL;31.89;25-40 m;PRT;Other;6606480;PRT000016291;CUTM;PD-466-C;TRUE;active;fleet register;NA;
ESP000025338;224967000;COSTA DO CABO;60;60-80 m;ESP;Bottom trawler;9259563;ESP000025338;EBZM;3VI-5-6-02;TRUE;active;fleet register;NA;
ESP000021749;224049860;COSTA DO CEO;26.3;25-40 m;ESP;Other;9010319;ESP000021749;EA2576;3VI-7-3553;TRUE;active;fleet register;NA;
ESP000023017;224096950;COSTA MEDITERRANIA;25.04;25-40 m;ESP;Bottom trawler;8734944;ESP000023017;EA7559;3BA-6-3-94;TRUE;active;fleet register;NA;
GBR000A10707;265755000;COURAGE AF SKILLINGE;34.89;25-40 m;SWE;Pelagic trawler;8863458;GBR000A10707;SIVR;SIN602;TRUE;active;fleet register;NA;
ESP000024331;224331000;COVA BALEA;45.8;40-60 m;ESP;Bottom trawler;9215244;ESP000024331;EAVG;3VI-5-11-99;TRUE;active;fleet register;NA;
ESP000025434;224980000;COVADONGA PRIMERO;28;25-40 m;ESP;Other;9265287;ESP000025434;ECBG;3LU-3-4-02;TRUE;active;fleet register;NA;
ESP000025776;224696000;COYO CINCO;39.35;25-40 m;ESP;Other;8996592;ESP000025776;ECAW;3VILL-1-2-03;TRUE;active;fleet register;NA;
ESP000027045;225374000;COYO SEPTIMO;42.5;40-60 m;ESP;Other;9338400;ESP000027045;ECHL;3VILL-1-1-07;TRUE;active;fleet register;NA;
IRL000I01444;244870246;CREADAN LADY;43.6;40-60 m;NLD;Dredger;9306055;IRL000I01444;PBHV;YE-243;TRUE;active;fleet register;NA;
ESP000024545;224102000;CREADOR;28.37;25-40 m;ESP;Purse seiner;9223863;ESP000024545;EAYI;3ST-3-1-00;TRUE;active;fleet register;NA;
ESP000024184;263435250;CRISTINA PEDROSA;28;25-40 m;PRT;Bottom trawler;9192870;ESP000024184;CUIX5;PTLEI-113026-C;TRUE;active;fleet register;NA;
FRA000623126;227385000;CROIX MORAND;38;25-40 m;FRA;Other;8504129;FRA000623126;FHIN;BA623126;TRUE;active;fleet register;NA;
ESP000025916;263441150;CRUZ DE MALTA;27.9;25-40 m;PRT;Bottom trawler;9312262;ESP000025916;CUAV6;PTAVE-121936-C;TRUE;active;fleet register;NA;
FRA000184574;227957000;CUCA;38.75;25-40 m;FRA;Other;7348059;FRA000184574;FZJZ;BA184574;TRUE;active;fleet register;NA;
ESP000025379;224110000;CUPLE;25.25;25-40 m;ESP;Other;8744030;ESP000025379;EBZG;3GC-1-3-02;TRUE;active;fleet register;NA;
ESP000024033;224106000;CURBEIRO;32;25-40 m;ESP;Bottom trawler;9194191;ESP000024033;EACV;3GC-1-6-98;TRUE;active;fleet register;NA;
ESP000026556;224175960;CURRANA UN;33.5;25-40 m;ESP;Other;8743995;ESP000026556;ECJL;3LU-3-1-05;TRUE;active;fleet register;NA;
BEL035711989;205192000;CUSTOS DEUS;38.93;25-40 m;BEL;Bottom trawler;8817344;BEL035711989;OPWO;Z.571;TRUE;active;fleet register;NA;
DEU002200300;218830000;CUXHAVEN;81.22;> 80 m;DEU;Bottom trawler;9782778;DEU002200300;DFQH;NC100;TRUE;active;fleet register;NA;
DNK000004561;219633000;CYRANO;27.95;25-40 m;DNK;Bottom trawler;8300078;DNK000004561;OVYL;HM289;FALSE;wreck;fleet register;NA;
ESP000023137;224083590;DADIMAR;28;25-40 m;ESP;Other;8894495;ESP000023137;EA4226;3VI-5-6-95;TRUE;active;fleet register;NA;
GBR000C16406;276852000;DAGÖ;27;25-40 m;EST;Bottom trawler;9183099;GBR000C16406;ESLM;EK-2001;TRUE;active;fleet register;NA;
PRT000021011;204858000;DANDALUNDA;29.46;25-40 m;PRT;Other;9193355;PRT000021011;CUSP;PTPDL-120354-C;TRUE;active;fleet register;NA;
SWE000007125;230012000;DANÖ;39.96;25-40 m;FIN;Pelagic trawler;8404769;SWE000007125;OJOY;AAL-129;TRUE;active;fleet register;NA;
BEL034832001;205243000;DE MARIA ANTONIA;37.81;25-40 m;BEL;Bottom trawler;8972986;BEL034832001;OPTE;Z.48;TRUE;active;fleet register;NA;
BEL030471992;205059000;DE MARIE LOUISE;38.31;25-40 m;BEL;Bottom trawler;8871778;BEL030471992;OPBU;Z.47;TRUE;active;fleet register;NA;
NLD200202651;244470000;DE VERTROUWEN;42.37;40-60 m;NLD;Bottom trawler;9255373;NLD200202651;PBIN;GO-38;FALSE;wreck;fleet register;NA;
NLD198700840;246209000;DE ZEEMEERMIN;40.15;40-60 m;NLD;Dredger;8704016;NLD198700840;PIXF;YE-92;TRUE;active;fleet register;NA;
BEL031211992;205162000;DEBORAH;37.87;25-40 m;BEL;Bottom trawler;8871766;BEL031211992;OPEQ;Z.121;TRUE;active;fleet register;NA;
PRT000022471;263410880;DELPHINUS;28.09;25-40 m;PRT;Bottom trawler;9096868;PRT000022471;CUFD8;A-3602-C;TRUE;active;fleet register;NA;
ESP000025115;224021640;DEMAR;25.12;25-40 m;ESP;Purse seiner;2821238;ESP000025115;EA5415;3ST-3-1-01;TRUE;active;fleet register;NA;
BEL012312001;205237000;DEN HOOPE;37.83;25-40 m;BEL;Bottom trawler;9222089;BEL012312001;OPIW;O.231;TRUE;active;fleet register;NA;
BEL035102000;205246000;DENNIS;37.96;25-40 m;BEL;Bottom trawler;9215969;BEL035102000;OPUF;Z.510;TRUE;active;fleet register;NA;
ESP000026844;224654000;DENVER;40.5;40-60 m;ESP;Other;9426518;ESP000026844;EAFV;3CO-2-3-06;TRUE;active;fleet register;NA;
DEU302470207;211824000;DESTINY;28.93;25-40 m;DEU;Bottom trawler;9018593;DEU302470207;DMHJ;BRA4;TRUE;active;fleet register;NA;
ITA000007071;247122080;DIANA PRIMA;26.12;25-40 m;ITA;Bottom trawler;NA;ITA000007071;IKEH;00ML00960;TRUE;active;fleet register;NA;
NLD198300318;244030073;DIRK DIRK;95.18;> 80 m;NLD;Pelagic trawler;8209171;NLD198300318;PBBZ;KW-172;TRUE;active;fleet register;NA;
ESP000100484;224910000;DOCE DE JULIO;32.7;25-40 m;ESP;Bottom trawler;9978107;ESP000100484;EBVP;3HU-3-4-22;TRUE;active;fleet register;NA;
FRA000930604;660004900;DOLOMIEU;89.4;> 80 m;FRA;Purse seiner;9651993;FRA000930604;FIDG;RU930604;TRUE;active;fleet register;NA;
ESP000023194;224464000;DONIENE;109.3;> 80 m;ESP;Purse seiner;9130779;ESP000023194;EAAI;3VILL-3-10-96;TRUE;active;fleet register;NA;
LVA000005023;275492000;DORADO 2;67;60-80 m;LVA;Bottom trawler;8817540;LVA000005023;YLPC;LVL2158;TRUE;active;fleet register;NA;
NLD198500737;211365280;DR.MAARTEN LUTHER;38.75;25-40 m;DEU;Bottom trawler;8421743;NLD198500737;DIRA;SC31;TRUE;active;fleet register;NA;
BEL025181998;244150372;DRAKKAR;37.81;25-40 m;NLD;Bottom trawler;8740797;BEL025181998;PBJS;UK-136;FALSE;wreck;fleet register;NA;
FRA000925755;660001800;DRENNEC;84.12;> 80 m;FRA;Purse seiner;9359703;FRA000925755;FMJP;DI925755;TRUE;active;fleet register;NA;
DNK000014382;219138000;EAST OCEAN;42.3;40-60 m;DNK;Pelagic trawler;8416449;DNK000014382;OWWM;S576;TRUE;active;fleet register;NA;
NLD200002596;246511000;EBEN HAËZER;40.72;40-60 m;NLD;Bottom trawler;9225598;NLD200002596;PECI;GO-37;TRUE;active;fleet register;NA;
ESP000026465;224793000;ECCE HOMO;36.5;25-40 m;ESP;Other;9338412;ESP000026465;ECJQ;3LU-3-2-05;TRUE;active;fleet register;NA;
ESP000024809;224015550;ECCE HOMO DIVINO;37.5;25-40 m;ESP;Other;8959350;ESP000024809;EAOJ;3VI-5-16-00;TRUE;active;fleet register;NA;
ESP000026647;224591000;ECCE HOMO GLORIOSO;46.12;40-60 m;ESP;Other;9339208;ESP000026647;ECBO;3VI-5-1-03;TRUE;active;fleet register;NA;
ESP000027812;224406000;ECLIPSE CUATRO;40.06;40-60 m;ESP;Other;9829320;ESP000027812;EAHL;3CO-2-5-17;TRUE;active;fleet register;NA;
ESP000008227;224580000;EGALUZE;52.3;40-60 m;ESP;Purse seiner;8109620;ESP000008227;EFHD;3BI-2-2800;TRUE;active;fleet register;NA;
ESP000026859;225318000;EGUNABAR;47.75;40-60 m;ESP;Bottom trawler;9360518;ESP000026859;EACN;3SS-1-4-05;TRUE;active;fleet register;NA;
ESP000026011;224265000;EGUZKI LORE;37;25-40 m;ESP;Bottom trawler;9319820;ESP000026011;ECGF;3BI-4-2-04;TRUE;active;fleet register;NA;
ESP000025955;224430000;EIRADO DO COSTAL;56;40-60 m;ESP;Bottom trawler;9265328;ESP000025955;EBVD;3VI-4-4-01;TRUE;active;fleet register;NA;
ESP000026682;224246000;EIXIL;32.75;25-40 m;ESP;Other;9362695;ESP000026682;ECKO;3FE-4-18-05;TRUE;active;fleet register;NA;
ESP000027243;224416530;EL COYOTE;25.06;25-40 m;ESP;Bottom trawler;8797714;ESP000027243;EC2596;3TA-3-1-08;TRUE;active;fleet register;NA;
ESP000025956;224086640;EL CUCHARON;26.11;25-40 m;ESP;Bottom trawler;8747525;ESP000025956;ECAX;3AT-5-2-03;TRUE;active;fleet register;NA;
ESP000024256;224147730;EL GRANDE PRIMERO;26.5;25-40 m;ESP;Other;8733512;ESP000024256;EA3960;3TE-1-1-99;TRUE;active;fleet register;NA;
ESP000026326;224082580;EL MACIZO;26;25-40 m;ESP;Other;8799061;ESP000026326;EA7824;3GC-1-4-04;TRUE;active;fleet register;NA;
ESP000024162;224132580;EL PARAISO;28;25-40 m;ESP;Bottom trawler;8737506;ESP000024162;EA3618;3CP-2-4-98;TRUE;active;fleet register;NA;
ESP000021542;224068980;EL TIMPLE;28;25-40 m;ESP;Other;8900907;ESP000021542;EA4299;3SS-1-2445;TRUE;active;fleet register;NA;
ESP000022462;224716000;ELAI ALAI;80;60-80 m;ESP;Purse seiner;9046966;ESP000022462;EAIW;3BI-2-1-93;TRUE;active;fleet register;NA;
ESP000027773;225986696;ELEUTERIO JOSE BALAYO;32.2;25-40 m;ESP;Bottom trawler;9827542;ESP000027773;EADE;3AV-1-2-16;TRUE;active;fleet register;NA;
ESP000006061;224126630;ELI HERMI II;26.9;25-40 m;ESP;Bottom trawler;7393846;ESP000006061;EGLX;3TA-3-2621;TRUE;active;fleet register;NA;
NLD198900256;211872390;ELISABETH;39.06;25-40 m;DEU;Bottom trawler;8816132;NLD198900256;DKTP2;SC1;TRUE;active;fleet register;NA;
NLD200302695;244427000;ELISABETH CHRISTINA;42.58;40-60 m;NLD;Bottom trawler;9295816;NLD200302695;PDXY;TX-19;TRUE;active;fleet register;NA;
HRV000002577;238366840;ELIZABETA JEDA;25.23;25-40 m;HRV;Purse seiner;8927060;HRV000002577;9A9875;ZD R 148;TRUE;active;fleet register;NA;
HRV000001544;238363240;ELIZABETA TRI;25.65;25-40 m;HRV;Purse seiner;9043263;HRV000001544;9AA4159;ZD R 167;TRUE;active;fleet register;NA;
NLD198500780;245591000;ELIZABETH;25.09;25-40 m;NLD;Bottom trawler;8516938;NLD198500780;PDXB;YE-139;TRUE;active;fleet register;NA;
NLD190300403;246884000;ELIZABETH;29.7;25-40 m;NLD;Dredger;8571500;NLD190300403;PG4021;TH-4;TRUE;active;fleet register;NA;
SWE000009717;211410690;ELLEN BACH;51.72;40-60 m;DEU;Bottom trawler;9211676;SWE000009717;DKIH2;SH4;TRUE;active;fleet register;NA;
FRA000934017;228080600;EMERAUDE;80;60-80 m;FRA;Bottom trawler;9799898;FRA000934017;FJVO;SM934017;TRUE;active;fleet register;NA;
ESP000023497;224047890;EMILIO R;31.3;25-40 m;ESP;Bottom trawler;9098866;ESP000023497;EAIP;3HU-3-6-97;TRUE;active;fleet register;NA;
DNK000044656;219023738;EMLI PILEGAARD;28.05;25-40 m;DNK;Bottom trawler;9814698;DNK000044656;OUBK;S226;TRUE;active;fleet register;NA;
NLD197700375;245498000;EMMIE;41.11;40-60 m;NLD;Bottom trawler;8571005;NLD197700375;PF3481;TX-10;TRUE;active;fleet register;NA;
DNK000006184;219689000;EMMIE NOAH;41.1;40-60 m;DNK;Bottom trawler;8416451;DNK000006184;OWCZ;L520;TRUE;active;fleet register;NA;
ESP000026941;224216660;ENJUVIC;25.15;25-40 m;ESP;Bottom trawler;8796095;ESP000026941;EA9255;3TA-1-3-06;TRUE;active;fleet register;NA;
